Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-10-16,24136.65,24170.49,24018.35,24102.2,1471152
2024-10-17,24080.52,24093.59,23809.4,23809.4,1631104
2024-10-18,23859.66,24163.15,23859.66,24163.15,2260086
2024-10-21,24249.06,24257.56,23911.38,23947.1,1928982
2024-10-22,24020.58,24098.54,23786.14,23837.92,1217597
2024-10-23,23918.18,23935.43,23692.85,23783.78,1384911
2024-10-24,23875.55,23875.55,23757.54,23793.87,2903599
2024-10-25,23813.24,23818.41,23619.05,23687.89,1667691
2024-10-28,23674.91,23889.56,23664.24,23889.56,1853862
2024-10-29,23873.35,23950.7,23836.24,23950.7,2400360
2024-10-30,23949.13,23962.43,23691.02,23707.58,3465811
2024-10-31,23694.63,23759.77,23545.99,23674.88,2430852
2024-11-04,23740.82,23786.14,23617.95,23748.68,2080066
2024-11-05,23795.28,23796.34,23652.63,23724.95,1744018
2024-11-06,23765.27,23855.37,23713.1,23770.73,2995725
2024-11-07,23768.68,23890.66,23702.49,23877.62,1891942
2024-11-08,23937.87,24021.5,23893.07,24021.5,2893659
2024-11-12,24081.91,24100.33,23906.51,24000.36,4735756
2024-11-13,24027.84,24030.59,23862.66,23941.67,4314360
2024-11-14,24004.89,24038.84,23670.31,23829,4264481
2024-11-15,23715.35,23740.05,23464.17,23468.86,2972736
2024-11-18,23468.87,23549.28,23342.73,23378.87,4090890
2024-11-19,23371.92,23412.68,22887.46,23107.6,5099988
2024-11-20,23159.73,23400.32,23159.73,23349.15,2437468
2024-11-21,23423.19,23452.92,23258.95,23418.06,2008359
2024-11-22,23494.33,23515.1,23288.38,23482.17,2193075
2024-11-25,23494.36,23726.83,23450.18,23650.86,1910627
2024-11-26,23695.35,23713.31,23510.09,23528.82,2466584
2024-11-27,23577.72,23619.19,23324.82,23403.78,3159154
2024-11-28,23399.52,23438.71,23155.59,23174.75,2828360
2024-11-29,23226.18,23374.74,23226.18,23305.97,2037306
2024-12-02,23400.88,23540.37,23381.75,23540.37,5517796
2024-12-03,23548.17,23647.94,23548.17,23636.63,2694526
2024-12-04,23674.31,23725.35,23587.97,23645.1,2147269
2024-12-05,23720.17,23766.93,23689.17,23715,2102972
2024-12-06,23760.44,23844.18,23747,23815.83,2014711
2024-12-09,23853.22,23909.03,23771.13,23857,1944831
2024-12-10,23880.26,23909.47,23720.32,23870.69,3335138
2024-12-11,23877.9,23882.02,23634.69,23750.7,2279927
2024-12-12,23734.03,23762.16,23551.93,23615.19,2156700
2024-12-13,23645.6,23687.15,23476.54,23589.42,2262771
2024-12-16,23537.88,23635.8,23488.6,23610.38,3325251
2024-12-17,23647.1,23666.73,23335.18,23398.87,3843426
2024-12-18,23388.79,23475.12,23188.28,23310.54,4337334
2024-12-19,23296.5,23337.21,23053.95,23121.14,4418271
2024-12-20,23104.52,23144.84,22959.32,23144.84,4538056
2024-12-23,23179.61,23192.58,23040.52,23148.59,6517571
2024-12-27,23135.72,23423.29,23122.97,23414.29,3058101
2024-12-30,23439.78,23594.64,23435.69,23594.64,3672387
2025-01-02,23662.65,23950.37,23662.65,23950.37,3312159
2025-01-03,24021.98,24134.06,24017.95,24122.78,3905300
2025-01-07,24184.8,24238.65,24109.73,24161.11,3522901
2025-01-08,24216.69,24220.67,23896.99,23926.81,2272864
2025-01-09,23976.06,24017.56,23938.3,23970.73,1470454
2025-01-10,23985.61,24026.99,23868.86,23935.79,2180397
2025-01-13,23958.9,23961.12,23753.17,23792.63,2223359
2025-01-14,23810.82,23880.86,23736.84,23874.98,2111601
2025-01-15,23861.15,23965.82,23809.72,23965.82,1941014
2025-01-16,24032.56,24032.56,23907.11,24016.85,3325899
2025-01-17,24058.15,24144.28,24055.26,24087.72,4755060
2025-01-20,24151.43,24261.13,24127.51,24207.19,5309784
2025-01-21,24233.08,24281.48,24152.33,24202.74,3433530
2025-01-22,24235.58,24273.21,24162.98,24252.54,3798553
2025-01-23,24260.83,24344.25,24158.94,24308.03,5281741
2025-01-24,24298.25,24559.26,24298.25,24554.25,3580606
2025-01-27,24506.07,24506.07,24264.18,24330.14,3004693
2025-01-28,24425.15,24552.79,24369.36,24552.79,2898986
2025-01-29,24571.89,24656.09,24535.42,24592.8,4233572
2025-01-30,24610.3,24686.65,24571.61,24639.28,3166406
2025-01-31,24651.28,24653.75,24501.78,24623.48,2214777
2025-02-03,24455.97,24513.67,24369.55,24513.67,2331374
2025-02-04,24555.55,24622.06,24537.01,24594.57,1844066
2025-02-05,24606.23,24664.66,24559.6,24597.12,2430514
2025-02-06,24620.18,24893.74,24612.04,24893.74,3797114
2025-02-07,24897.52,25085.18,24881.06,25085.18,3365497
2025-02-10,25132.5,25393.84,25116.54,25288.97,3687823
2025-02-11,25366.83,25432.56,25353.81,25411.56,3404540
2025-02-12,25463.29,25568.48,25365.3,25419.15,3489645
2025-02-13,25476.74,25564.33,25416.79,25481.25,4850289
2025-02-14,25594.35,25610.57,25379.46,25478.28,3519290
2025-02-17,25522.2,25657,25493.3,25657,5701201
2025-02-18,25692.87,25770.08,25635.72,25689.32,7087060
2025-02-19,25734.85,25811.03,25259.69,25259.69,5311251
2025-02-20,25337.34,25498.1,25331.48,25453.34,4220335
2025-02-21,25490.53,25679.13,25477.17,25676.64,3541060
2025-02-24,25741.95,25849.16,25696.83,25735.63,3136650
2025-02-25,25729.28,25788.4,25572.07,25655.91,2803921
2025-02-26,25675.19,25897.1,25675.19,25897.1,3530829
2025-02-27,25913.7,25934.15,25761.63,25837.45,3737758
2025-02-28,25727.9,25782.9,25617.32,25751.54,3715918
2025-03-03,25690.37,25846.45,25610.48,25839.06,6107978
2025-03-04,25799.37,25799.37,25266.75,25372.02,8953015
2025-03-05,25542.56,25850.13,25542.56,25850.13,5077063
2025-03-06,25909.26,26014.12,25866.3,26014.12,5208255
2025-03-07,26012.06,26113.65,25917.18,25983.53,3756553
2025-03-10,26071.49,26101.94,25818.05,25944.75,3904211
2025-03-11,25944.15,26045.02,25820.71,25924.7,5538881
2025-03-12,26028.6,26112.25,25986.73,26112.25,4096811
2025-03-13,26090.89,26443.85,26051.21,26350.45,5210571
2025-03-14,26362.05,26517.95,26329.89,26376.88,4904656
2025-03-17,26441.75,26557.72,26441.75,26529.24,5983659
2025-03-18,26656.82,26789.86,26629.56,26734.88,5322611
2025-03-19,26825.66,26944.53,26721.41,26944.53,5256640
2025-03-20,26934.82,26957.22,26632.63,26702.99,3932114
2025-03-21,26723.92,26780.01,26581.91,26630.1,4242830
2025-03-24,26724.03,26837.32,26717.01,26788.67,3226650
2025-03-25,26840.18,27091.8,26824.62,27091.8,2614435
2025-03-26,27176.59,27229.42,26802.22,26968.84,2863300
2025-03-27,26981.47,26996.96,26786.86,26904.22,2613049
2025-03-28,26939.71,26968.1,26769.47,26840.8,3060035
2025-03-31,26868.86,26877.11,26487.83,26576.28,3505320
2025-04-01,26598.45,26897.84,26598.45,26897.84,3847149
2025-04-02,26922.15,27067.95,26880.55,27067.95,4547020
2025-04-03,26861.73,26936.88,26419.75,26543.37,4491211
2025-04-04,26438.58,26495.56,25700.8,25774.16,5136253
2025-04-07,24841.18,25396.39,24319.37,25318.19,6600165
2025-04-08,25741.42,25962.8,25660.8,25905.29,3112179
2025-04-09,25551.79,25692.03,25351.96,25403.86,2410724
2025-04-10,26333.96,26381.17,25986.55,26100.82,3464880
2025-04-11,26128.94,26194.27,25935.87,26098.62,3272218
2025-04-14,26288.71,26647.2,26262.74,26647.2,2869848
2025-04-15,26744.28,26901.43,26683.11,26833.82,6076329
2025-04-16,26747.44,26925.03,26741.52,26925.03,4851190
2025-04-17,26760.42,27054.02,26749.58,27051.22,4697693
